merchant_id,state,timestamp,trans_currency,transaction_id,type,merchant_city,merchant_category,merchant_postcode,_3ds,charged_amount,charged_currency,merchant_country,merchant_description,fx_rate,trans_amount,user_id,points_earned,mcc,_wallet,raw_merchant_description,terminal_id
6ef1f96b-744a-4f37-a7dc-93851a016ffb,settled,2025-10-05 16:29:04,GBP,0bf6ed1a-a3aa-4367-b612-958e5fc3a9c0,online,London,restaurant,EC1A1BB,True,58.45,GBP,GBR,Franco Manca,,58.45,53389114-0b1a-4a9e-a9ef-fb2a0bc47df2,292,5811,APPLE_PAY,Franco Manca,60866
f3b57be5-0c3a-4797-8a70-27421ad10996,settled,2025-04-12 07:35:43,GBP,8f9c08a5-ab1e-4b07-a3e4-05e5c459da15,online,London,restaurant,EC1A1BB,True,44.85,GBP,GBR,GOPUFF*DELIVERY,,44.85,82819130-a6a0-4816-9f0d-8c5f37829f3d,224,5411,APPLE_PAY,GOPUFF*DELIVERY,81696
08704d1e-ca82-4c78-ad52-4930d8b3acfd,settled,2025-04-06 22:45:03,GBP,5ff0677a-068e-4e73-bd1e-f81a8e4e2e82,online,London,restaurant,EC1A1BB,True,16.04,GBP,GBR,Bao Soho,,16.04,37e2cb0e-01f6-45db-914c-6d8863a92600,80,5811,,Bao Soho,43719
9dac8ff1-ffb6-4fa0-bfeb-8f78f8e26b22,settled,2025-03-30 11:37:38,GBP,c7c6eb8f-7e0b-4cbb-b7e9-0db671caed1b,online,London,restaurant,EC1A1BB,False,36.54,GBP,GBR,Frive,,36.54,f770b398-a7bc-41b1-b621-dd2e850205bb,183,5811,GOOGLE_PAY,Frive,35962
678af966-c873-4867-a243-5e10c0d2e16b,settled,2025-01-03 14:56:48,GBP,0735731b-7042-46c6-bd11-5ea276c14f94,contactless,London,restaurant,EC1A1BB,False,21.41,GBP,GBR,THE FRIVE,,21.41,7831baba-3a1e-43e5-8fe8-f6091ae067c8,107,5811,APPLE_PAY,THE FRIVE,39024
2d2eab00-d41b-4c94-ae3e-dc5f0fb6f597,declined,2025-04-13 22:11:01,GBP,7a8b9ca1-e38f-41b6-b97b-bb09f6b157a9,contactless,London,restaurant,EC1A1BB,True,29.4,GBP,GBR,Go Puff,,29.4,1c2f7862-ba10-4494-88cf-afd94f79b6f1,0,5411,,Go Puff,61571
3cee03c2-028f-4559-99f0-7371a14b0675,settled,2025-01-22 02:39:24,GBP,c74598a1-d947-42b8-9431-7e937d5017ce,online,London,restaurant,EC1A1BB,False,28.48,GBP,GBR,THE FRIVE,,28.48,57f7500a-2b65-46ee-b0ae-bf00a8c9ef60,142,5811,GOOGLE_PAY,THE FRIVE,24838
7d56aab5-6a8b-45cc-b1a0-9623b7057798,declined,2025-01-31 19:41:59,GBP,09381f6c-bf71-4a04-8364-6ae872a3299c,online,London,restaurant,EC1A1BB,False,32.62,GBP,GBR,frive,,32.62,ae45ec26-bb2e-4aa8-af19-033b46c09b04,0,5811,APPLE_PAY,frive,59005
2c75a9f1-526d-412e-87e3-deae07917b7d,settled,2025-05-09 19:38:40,GBP,ed087b6b-60d2-40af-af04-f83a24014eb3,chip_and_pin,London,restaurant,EC1A1BB,True,22.43,GBP,GBR,FRIVE,,22.43,5d1937ae-6f42-45dd-a708-a3d8b2ef1089,112,5811,APPLE_PAY,FRIVE,59824
67b0a583-1b03-4354-9f8d-4585e2b591b1,settled,2025-05-19 12:01:30,GBP,b53be1b3-d920-4118-b4ff-53935692dbd1,online,London,restaurant,EC1A1BB,True,18.41,GBP,GBR,The Breakfast Club,,18.41,1c2f7862-ba10-4494-88cf-afd94f79b6f1,92,5811,,The Breakfast Club,52376
16f45da5-49fa-4487-b1e6-4e964c4ccc14,settled,2025-05-22 11:02:43,GBP,39e524e6-abdb-4d3f-9180-3212e31d8440,contactless,London,restaurant,EC1A1BB,False,14.92,GBP,GBR,Go Puff,,14.92,0ef72607-b006-4d79-a40c-04df2aded4d7,75,5411,GOOGLE_PAY,Go Puff,18202
bc14fa36-3ae6-4657-95f3-ba7628a8fea8,declined,2025-11-08 23:39:12,GBP,017b6876-7e1c-47ea-9842-9836a7ecea0a,online,London,restaurant,EC1A1BB,True,85.99,GBP,GBR,frive,,85.99,ae45ec26-bb2e-4aa8-af19-033b46c09b04,0,5811,GOOGLE_PAY,frive,44363
ef95f472-59ba-442a-9e7f-f540da38e860,settled,2025-10-17 21:18:19,USD,aa18364e-ec06-4196-8f9d-785a8eaf8737,contactless,London,restaurant,EC1A1BB,False,12.28,USD,GBR,Bao Soho,0.71,12.28,4c5d30c1-c7d7-4291-80af-82e80f68f70e,61,5811,APPLE_PAY,Bao Soho,71045
16fae32b-cd83-4c4a-83d9-808eae0004ca,settled,2025-10-29 12:10:07,GBP,2a0b2f23-67a0-4727-90a5-26540566e998,online,London,restaurant,EC1A1BB,True,21.69,GBP,GBR,Honest Burgers,,21.69,d889683c-0b36-4e3a-bad5-2c7da4cdf851,108,5811,,Honest Burgers,89594
ad40ddf3-29d0-4ffb-a2c6-f27f142d1066,settled,2025-04-02 17:00:27,GBP,33d2ecd9-1e00-477e-b2a1-aa62368783c6,online,London,restaurant,EC1A1BB,True,17.77,GBP,GBR,Hoppers Soho,,17.77,ed6d8a85-0e1a-4be0-a1d4-3b6bc96ddef6,89,5811,APPLE_PAY,Hoppers Soho,95137
66b8105d-08e4-4fe8-9004-8566f653002c,declined,2025-01-14 03:37:57,GBP,7ca07749-e989-4f24-b1ad-d9a14648524b,contactless,London,restaurant,EC1A1BB,True,76.49,GBP,GBR,The Breakfast Club,,76.49,0f243601-5521-45d7-b9cd-d26c266b6e3c,0,5811,APPLE_PAY,The Breakfast Club,65189
f7d3f068-d30f-418e-8275-df8fa47d83a2,settled,2025-07-13 14:07:34,GBP,978f3b5c-60d3-41b1-8227-0bd0c9590855,chip_and_pin,London,restaurant,EC1A1BB,True,21.67,GBP,GBR,GOPUFF,,21.67,4c5d30c1-c7d7-4291-80af-82e80f68f70e,108,5411,,GOPUFF,48525
53af60aa-7c8d-4fbe-b520-8887b5d2358f,settled,2025-04-25 02:14:53,GBP,9287e4a3-2a99-442f-b712-9b26b76397cf,contactless,London,restaurant,EC1A1BB,False,31.0,GBP,GBR,Burger & Lobster,,31.0,3eb68c07-b8d9-46ca-aa38-b6c630c44165,155,5811,APPLE_PAY,Burger & Lobster,85796
655633fc-3835-436f-a083-d291ffbf7053,settled,2025-03-15 02:37:06,GBP,18d19bf9-5eeb-4172-ba00-ae9353eecbb9,chip_and_pin,London,restaurant,EC1A1BB,False,109.28,GBP,GBR,Frive,,109.28,ed6d8a85-0e1a-4be0-a1d4-3b6bc96ddef6,546,5811,APPLE_PAY,Frive,14852
c1de5edc-63e5-4a25-8bc7-547f80771b86,settled,2025-02-09 17:48:26,GBP,c90d2343-1424-4b45-8397-92108b4cb01b,contactless,London,restaurant,EC1A1BB,True,78.75,GBP,GBR,Honest Burgers,,78.75,37e2cb0e-01f6-45db-914c-6d8863a92600,394,5811,APPLE_PAY,Honest Burgers,88707
9b82ce1a-62cf-4067-b4ca-d9f354bd79b4,settled,2025-11-18 12:49:14,GBP,b2c0ff3a-371e-4274-8a2e-91ac7cfca330,contactless,London,restaurant,EC1A1BB,False,22.96,GBP,GBR,GOPUFF,,22.96,4e655323-cf25-40ac-8fd5-fd40c57db97c,115,5411,APPLE_PAY,GOPUFF,38527
6867aaa0-b15a-43b2-a4f2-f60f8e73061c,settled,2025-01-15 13:06:04,GBP,03e2ad1c-122e-4fc5-b514-8e4ba9d750d8,contactless,London,restaurant,EC1A1BB,True,34.38,GBP,GBR,FRIVE,,34.38,9119c8ee-2828-4148-8dd2-e09eee42ee67,172,5811,,FRIVE,52893
3af0b29f-bf3f-440d-a214-f97fe4789196,settled,2025-06-08 20:06:31,GBP,5765f9b8-ff9b-4393-83e0-13818579e6a5,online,London,restaurant,EC1A1BB,True,26.85,GBP,GBR,Flat Iron Soho,,26.85,f770b398-a7bc-41b1-b621-dd2e850205bb,134,5811,APPLE_PAY,Flat Iron Soho,61812
341f75da-673b-49be-b2a6-8a400650728a,settled,2025-09-15 21:10:29,GBP,c0964c51-1978-4b68-b52d-982e5326dbe2,chip_and_pin,London,restaurant,EC1A1BB,False,23.95,GBP,GBR,Barrafina,,23.95,2ffc62a1-1512-4569-a031-757068b99f4d,120,5811,GOOGLE_PAY,Barrafina,64767
0c3bc667-0aa5-4233-b0dc-337300cd9b61,declined,2025-01-20 22:42:58,EUR,dc223d53-1e80-45d9-ae7e-a74177fa0a73,chip_and_pin,London,restaurant,EC1A1BB,False,42.4,EUR,GBR,The Breakfast Club,1.02,42.4,53389114-0b1a-4a9e-a9ef-fb2a0bc47df2,0,5811,GOOGLE_PAY,The Breakfast Club,36695
6885bf06-6c4f-4634-8de3-d0f21db51550,declined,2025-01-03 06:46:25,GBP,4488ae0b-9e39-422f-9a1f-79d44210bc14,contactless,London,restaurant,EC1A1BB,True,41.65,GBP,GBR,Flat Iron Soho,,41.65,fb8a8020-15c9-4dd0-b850-d47e8367fdf8,0,5811,APPLE_PAY,Flat Iron Soho,16775
7aeb0aea-9dd1-4a55-ba43-92a14032da7f,declined,2025-08-03 04:47:55,GBP,dabaae1b-396c-45c5-bae4-6f75e4b11431,contactless,London,restaurant,EC1A1BB,False,53.82,GBP,GBR,Flat Iron Soho,,53.82,0c796ddd-8cd1-4192-a4ad-fd023d51f23c,0,5811,APPLE_PAY,Flat Iron Soho,47132
2b13317c-c842-496f-90e0-fc7c7b109ea1,settled,2025-03-04 20:13:21,GBP,7fce2ed0-6ca4-42f0-b671-9f1707d73c8c,online,London,restaurant,EC1A1BB,True,25.34,GBP,GBR,FRIVE,,25.34,e588da33-cc15-4aaf-9a21-2a9b98afd8e7,127,5811,APPLE_PAY,FRIVE,15701
ed3f2b85-cfb7-44e1-a778-0a83766d8889,settled,2025-12-21 11:53:59,USD,ad832aa4-5b4c-4927-b708-db6489a290fc,chip_and_pin,London,restaurant,EC1A1BB,False,102.99,USD,GBR,THE FRIVE,1.02,102.99,0f243601-5521-45d7-b9cd-d26c266b6e3c,515,5811,APPLE_PAY,THE FRIVE,90573
507b8718-5d69-4a70-bd92-f1edfd689f0e,declined,2025-11-25 16:33:59,GBP,de19541a-5d2b-49b9-b148-5d40578d5138,contactless,London,restaurant,EC1A1BB,True,6.67,GBP,GBR,GOPUFF,,6.67,57f7500a-2b65-46ee-b0ae-bf00a8c9ef60,0,5411,GOOGLE_PAY,GOPUFF,42382
f9c593e4-72be-4e57-b84f-51763d0e5460,settled,2025-10-09 12:23:46,GBP,67f1c27f-0196-4815-bb3d-ceecee25f07e,chip_and_pin,London,restaurant,EC1A1BB,False,31.72,GBP,GBR,Gopuff,,31.72,33cc06a2-97db-4b07-abcf-190031db941b,159,5411,GOOGLE_PAY,Gopuff,95069
83a2e74b-fcf9-41e6-a24b-40962b0e9d11,settled,2025-06-13 03:21:12,GBP,b4bb2a46-681f-4db6-b77b-ebda7194ab8e,chip_and_pin,London,restaurant,EC1A1BB,False,38.82,GBP,GBR,Barrafina,,38.82,53389114-0b1a-4a9e-a9ef-fb2a0bc47df2,194,5811,APPLE_PAY,Barrafina,70984
e3c8eeb0-2fe5-48ee-895a-1d4858dbf2aa,settled,2025-04-02 08:41:51,GBP,bf2fd50c-226b-4dd7-8051-bac77e09f0bf,contactless,London,restaurant,EC1A1BB,False,73.07,GBP,GBR,Honest Burgers,,73.07,5d1937ae-6f42-45dd-a708-a3d8b2ef1089,365,5811,APPLE_PAY,Honest Burgers,66439
569ccd75-eaba-4330-ba5e-3d384e6b1963,settled,2025-05-22 21:08:38,GBP,3c9be313-b2df-4d76-89e3-98c4608aa544,online,London,restaurant,EC1A1BB,True,14.98,GBP,GBR,Barrafina,,14.98,b7b9f418-63d5-4bc5-bee9-f925f8f2b803,75,5811,,Barrafina,17112
21ab3dfd-df1a-44dc-803f-06aaec5b12f8,settled,2025-10-20 01:41:48,GBP,6ec42bc3-07f3-44f7-a4a7-6c6b296c3566,contactless,London,restaurant,EC1A1BB,True,13.89,GBP,GBR,Pizza Pilgrims,,13.89,e588da33-cc15-4aaf-9a21-2a9b98afd8e7,69,5811,,Pizza Pilgrims,27251
a670b2b2-3093-4409-a32c-3fca8bacd502,settled,2025-12-10 23:16:30,GBP,bb4c5cd1-18c3-4838-8fce-9435296fb6a2,chip_and_pin,London,restaurant,EC1A1BB,False,80.18,GBP,GBR,frive,,80.18,0f243601-5521-45d7-b9cd-d26c266b6e3c,401,5811,GOOGLE_PAY,frive,30809
9574d269-5cbd-4303-b3e3-c31fad045421,settled,2025-05-06 18:23:53,USD,0f31e154-b849-41f4-b9ad-2acb6a57f94b,chip_and_pin,London,restaurant,EC1A1BB,True,22.48,USD,GBR,Honest Burgers,1.0,22.48,dc6fc45e-5eb0-413b-b418-aeef67c8e83f,112,5811,,Honest Burgers,51822
5b424624-6f4b-4afa-ba11-963458ebeba3,declined,2025-05-25 13:46:46,GBP,7a769f8d-a070-4330-b018-4a6bdbac8a34,contactless,London,restaurant,EC1A1BB,False,30.32,GBP,GBR,FRIVE LTD,,30.32,e52c4efa-d593-46da-892e-3708e27a0de3,0,5811,GOOGLE_PAY,FRIVE LTD,25083
6ca6461c-8e3f-483b-beac-7479430a3b4c,settled,2025-10-26 08:45:20,GBP,96996db4-27db-4914-a0a8-8b8cafefcf49,contactless,London,restaurant,EC1A1BB,False,106.78,GBP,GBR,Frive,,106.78,e588da33-cc15-4aaf-9a21-2a9b98afd8e7,534,5811,,Frive,80215
a0f6fa3c-804d-4da4-9913-309b69c9c5a4,settled,2025-09-02 13:56:23,GBP,5aadc430-3fd8-4736-9fc4-1a0beb0d4106,contactless,London,restaurant,EC1A1BB,False,39.43,GBP,GBR,Bao Soho,,39.43,ba4ea1a4-1566-49f4-a5ea-5b3bafe4c133,197,5811,GOOGLE_PAY,Bao Soho,40152
d9627803-9971-4612-bf43-687fafd61068,declined,2025-03-10 15:29:09,GBP,dd201d22-46bb-4bcf-bfd1-223f2658ba4e,online,London,restaurant,EC1A1BB,True,17.4,GBP,GBR,GOPUFF*DELIVERY,,17.4,1fb2fb40-409b-415d-9ae5-2bf40f8c474b,0,5411,,GOPUFF*DELIVERY,14429
7dcd5fd9-39ba-41ac-9175-928b0de8dcdb,settled,2025-03-28 01:48:40,GBP,4407c4b1-2a14-422a-82f6-abbf3f3b0894,contactless,London,restaurant,EC1A1BB,True,54.68,GBP,GBR,FRIVE LTD,,54.68,0c796ddd-8cd1-4192-a4ad-fd023d51f23c,273,5811,GOOGLE_PAY,FRIVE LTD,12921
5308139b-8369-49e3-95dd-5877dd63fe3b,settled,2025-01-22 02:58:47,GBP,98cd0d72-d373-4564-a12a-4a740438aad5,contactless,London,restaurant,EC1A1BB,True,38.07,GBP,GBR,Franco Manca,,38.07,37e2cb0e-01f6-45db-914c-6d8863a92600,190,5811,,Franco Manca,58003
e6137c3b-6b6d-4750-827d-ce4fb1751c5f,settled,2025-08-31 07:26:41,GBP,ba18930d-9970-486c-8935-fc4fb4e17e47,chip_and_pin,London,restaurant,EC1A1BB,False,33.3,GBP,GBR,GOPUFF,,33.3,33cc06a2-97db-4b07-abcf-190031db941b,166,5411,APPLE_PAY,GOPUFF,62684
b07940fd-eec9-4675-a957-1a9c70758a5d,settled,2025-11-12 04:23:08,GBP,53d99eea-ad8e-4f69-934a-bdd40f9e711f,chip_and_pin,London,restaurant,EC1A1BB,False,28.79,GBP,GBR,GOPUFF*DELIVERY,,28.79,3eb68c07-b8d9-46ca-aa38-b6c630c44165,144,5411,,GOPUFF*DELIVERY,42571
ae4d8145-88ed-40ac-aea1-cd68e573e16a,settled,2025-03-06 02:50:08,GBP,9494d03f-9131-42e8-9ca6-b3a112c0c20a,contactless,London,restaurant,EC1A1BB,True,65.5,GBP,GBR,FRIVE,,65.5,dc6fc45e-5eb0-413b-b418-aeef67c8e83f,328,5811,APPLE_PAY,FRIVE,90299
9bb59b21-c9e7-420c-93a3-4bdbf73da9ed,settled,2025-08-02 22:58:26,GBP,856fead2-94e3-4c82-9740-4aaebca9f5cf,chip_and_pin,London,restaurant,EC1A1BB,True,25.73,GBP,GBR,GOPUFF,,25.73,f770b398-a7bc-41b1-b621-dd2e850205bb,129,5411,GOOGLE_PAY,GOPUFF,76660
74b4b5e9-9561-41b7-a3cc-9b61584c81e7,settled,2025-05-01 03:39:13,GBP,c56ec986-a67b-4cc3-9d14-fab212c14aa6,contactless,London,restaurant,EC1A1BB,False,109.44,GBP,GBR,FRIVE,,109.44,b7b9f418-63d5-4bc5-bee9-f925f8f2b803,547,5811,,FRIVE,67232
db7035bb-4c77-4eac-bef4-38e827e02fe1,declined,2025-10-17 09:39:01,GBP,e45af556-37b1-43d5-b089-a9c892d7bf95,contactless,London,restaurant,EC1A1BB,True,31.66,GBP,GBR,FRIVE LTD,,31.66,ae45ec26-bb2e-4aa8-af19-033b46c09b04,0,5811,,FRIVE LTD,53976
a4a0465a-7ca9-4811-8631-bf2cd4cb941c,settled,2025-12-13 03:16:30,GBP,6b3f9c33-dfd3-4f2c-b64d-bc623cc35140,chip_and_pin,London,restaurant,EC1A1BB,False,63.95,GBP,GBR,Bao Soho,,63.95,0ef72607-b006-4d79-a40c-04df2aded4d7,320,5811,GOOGLE_PAY,Bao Soho,48747
4bbe65f2-febb-453f-833a-9ffa0118a4a9,declined,2025-09-07 07:54:12,GBP,b487b72d-13be-4a6f-8aba-81e4c51a8e43,contactless,London,restaurant,EC1A1BB,False,11.79,GBP,GBR,Gopuff,,11.79,ae45ec26-bb2e-4aa8-af19-033b46c09b04,0,5411,APPLE_PAY,Gopuff,35157
3d476a36-6fc8-4c32-b45a-552612b5620b,declined,2025-12-08 19:43:49,EUR,292b3c6d-5e87-4dcc-8627-fc2fc177e7f6,chip_and_pin,London,restaurant,EC1A1BB,True,51.05,EUR,GBR,frive,0.94,51.05,d889683c-0b36-4e3a-bad5-2c7da4cdf851,0,5811,,frive,13475
93f6246a-1560-432b-b731-50571359f76e,settled,2025-06-19 19:07:47,GBP,fa5a8405-e920-4061-9529-89ad87dca6d0,contactless,London,restaurant,EC1A1BB,True,40.58,GBP,GBR,Padella Borough,,40.58,0ef72607-b006-4d79-a40c-04df2aded4d7,203,5811,APPLE_PAY,Padella Borough,13526
d58679f4-11fd-46c2-a2a7-afc9d48b5f16,settled,2025-02-13 10:55:07,GBP,555a29c3-e82c-426e-b29d-aa7228d5b015,chip_and_pin,London,restaurant,EC1A1BB,True,33.03,GBP,GBR,GOPUFF,,33.03,79b4e5a2-a0a3-4366-a683-a830c97e130b,165,5411,,GOPUFF,18890
b0e651fd-1229-474f-abf4-79c5751282f9,settled,2025-10-14 03:20:11,USD,79a0cef1-ab6e-4f58-81cc-3a6fcc093c6f,online,London,restaurant,EC1A1BB,True,87.37,USD,GBR,THE FRIVE,1.14,87.37,e52c4efa-d593-46da-892e-3708e27a0de3,437,5811,,THE FRIVE,42319
6e08649b-78ca-485b-a5e4-55975706934d,declined,2025-03-21 21:28:52,GBP,634688f6-8ae8-47a0-bfa8-cdc4eb56eceb,chip_and_pin,London,restaurant,EC1A1BB,False,105.18,GBP,GBR,FRIVE,,105.18,57f7500a-2b65-46ee-b0ae-bf00a8c9ef60,0,5811,APPLE_PAY,FRIVE,72536
55889e35-2194-4e21-b878-19e7e8caac60,settled,2025-02-08 18:55:19,GBP,9f19dda7-1b46-4b2d-a0ad-11c7b6bfe960,online,London,restaurant,EC1A1BB,False,42.97,GBP,GBR,frive,,42.97,0c796ddd-8cd1-4192-a4ad-fd023d51f23c,215,5811,GOOGLE_PAY,frive,16344
0fef5ac6-b615-42ae-8a94-7c37372da592,settled,2025-10-05 23:23:13,GBP,a6f993ea-f7c7-44b6-bba0-da4fb2a14a5d,chip_and_pin,London,restaurant,EC1A1BB,True,88.08,GBP,GBR,Frive,,88.08,1c2f7862-ba10-4494-88cf-afd94f79b6f1,440,5811,GOOGLE_PAY,Frive,64122
554c1953-3900-4324-b6a9-54c46197085f,settled,2025-01-13 03:15:19,GBP,785f78b5-495a-4919-9962-ba3e894bf791,chip_and_pin,London,restaurant,EC1A1BB,False,33.19,GBP,GBR,Go Puff,,33.19,fb8a8020-15c9-4dd0-b850-d47e8367fdf8,166,5411,APPLE_PAY,Go Puff,32330
b5d4c4cc-7d79-4b19-9044-415f440b772d,settled,2025-06-19 08:21:01,GBP,22b4f584-12e6-4a79-88b5-fe15f19e5a76,online,London,restaurant,EC1A1BB,False,12.32,GBP,GBR,Dishoom Shoreditch,,12.32,37e2cb0e-01f6-45db-914c-6d8863a92600,62,5811,APPLE_PAY,Dishoom Shoreditch,77520
1feda729-5f09-4073-b99f-40f47ea83922,settled,2025-04-12 04:44:08,GBP,ed7673fb-488c-465d-b646-f00949e28336,contactless,London,restaurant,EC1A1BB,False,80.5,GBP,GBR,Padella Borough,,80.5,4e655323-cf25-40ac-8fd5-fd40c57db97c,402,5811,,Padella Borough,83564
88c6fb3d-77d8-4a97-9166-62c9955d4dde,declined,2025-11-02 14:44:54,GBP,e5c52152-2c4b-46ad-bd85-d86aa4fae9b2,chip_and_pin,London,restaurant,EC1A1BB,True,79.78,GBP,GBR,The Breakfast Club,,79.78,79b4e5a2-a0a3-4366-a683-a830c97e130b,0,5811,GOOGLE_PAY,The Breakfast Club,58752
a2a6bead-4eeb-4036-9b71-4663386ef159,settled,2025-03-22 01:08:51,GBP,1b353ca7-123b-4d20-b5cf-7005f0abb08f,online,London,restaurant,EC1A1BB,True,62.61,GBP,GBR,THE FRIVE,,62.61,53389114-0b1a-4a9e-a9ef-fb2a0bc47df2,313,5811,APPLE_PAY,THE FRIVE,79670
db924d1f-0940-473e-9b06-9d080fc98e17,settled,2025-08-19 17:18:16,GBP,9190c20c-4566-4109-ba60-ad117366f6fe,chip_and_pin,London,restaurant,EC1A1BB,False,37.44,GBP,GBR,Dishoom Shoreditch,,37.44,1c2f7862-ba10-4494-88cf-afd94f79b6f1,187,5811,GOOGLE_PAY,Dishoom Shoreditch,32223
61949898-9678-4594-9bcc-32d85ceab657,settled,2025-06-29 20:56:14,GBP,3bbc64d8-a708-43b4-b5f4-dc858edcfd98,chip_and_pin,London,restaurant,EC1A1BB,True,21.2,GBP,GBR,Padella Borough,,21.2,5d1937ae-6f42-45dd-a708-a3d8b2ef1089,106,5811,APPLE_PAY,Padella Borough,45059
5d21b20b-58f9-415f-9c4a-f2c202db3919,declined,2025-04-28 02:15:19,GBP,5af4b1f3-e5e4-4b39-a655-0ca1604c5bb9,chip_and_pin,London,restaurant,EC1A1BB,False,64.8,GBP,GBR,Pizza Pilgrims,,64.8,1c2f7862-ba10-4494-88cf-afd94f79b6f1,0,5811,,Pizza Pilgrims,31092
f53c0544-ac2f-474c-9c18-015cd647eae3,settled,2025-04-02 17:39:54,GBP,305724a9-6c03-4217-926e-5cb0e00ed376,online,London,restaurant,EC1A1BB,True,84.63,GBP,GBR,Burger & Lobster,,84.63,ed6d8a85-0e1a-4be0-a1d4-3b6bc96ddef6,423,5811,APPLE_PAY,Burger & Lobster,29440
6db22675-035e-4ac5-a590-ba4cd99bf2bd,declined,2025-11-05 16:53:28,GBP,232e296f-3f6b-41e6-9b4a-ad62aae67abe,online,London,restaurant,EC1A1BB,True,19.98,GBP,GBR,Padella Borough,,19.98,53389114-0b1a-4a9e-a9ef-fb2a0bc47df2,0,5811,GOOGLE_PAY,Padella Borough,11653
e93bcfed-680d-40f8-a47b-0779148b1c97,settled,2025-06-04 23:08:47,GBP,c87a35d8-e129-49f8-8066-e90c4e9aa037,chip_and_pin,London,restaurant,EC1A1BB,False,83.6,GBP,GBR,Franco Manca,,83.6,ba4ea1a4-1566-49f4-a5ea-5b3bafe4c133,418,5811,GOOGLE_PAY,Franco Manca,10723
3ff88070-2c6f-4dc5-a999-5444b83d9cf7,settled,2025-10-15 18:06:55,GBP,63f37e61-f6f6-4d4e-b279-00cd873c4dd1,chip_and_pin,London,restaurant,EC1A1BB,True,54.88,GBP,GBR,Hoppers Soho,,54.88,82819130-a6a0-4816-9f0d-8c5f37829f3d,274,5811,,Hoppers Soho,99076
f81c7caf-b56f-4e5d-9886-211736b49e23,settled,2025-03-12 11:44:55,GBP,25084245-eb4c-4f1f-ac26-05758787d937,contactless,London,restaurant,EC1A1BB,False,44.74,GBP,GBR,FRIVE LTD,,44.74,f26ae5e1-519b-45ca-93f9-11b50c50e21d,224,5811,GOOGLE_PAY,FRIVE LTD,92524
027071f2-f61d-45a6-b992-3baa30501eec,settled,2025-03-02 18:17:52,GBP,08d2a9cd-74a3-437f-a254-c41f36da7d19,chip_and_pin,London,restaurant,EC1A1BB,False,57.37,GBP,GBR,Dishoom Shoreditch,,57.37,3eb68c07-b8d9-46ca-aa38-b6c630c44165,287,5811,APPLE_PAY,Dishoom Shoreditch,11393
e488533a-18d5-4716-b747-c41680d90b77,settled,2025-05-31 23:01:30,GBP,abf39d5d-2869-44a0-a1b0-04d37c692490,chip_and_pin,London,restaurant,EC1A1BB,False,18.62,GBP,GBR,FRIVE,,18.62,33cc06a2-97db-4b07-abcf-190031db941b,93,5811,APPLE_PAY,FRIVE,23249
ea2eb3f0-1e2f-4a32-81fc-64da1695efe2,settled,2025-11-26 00:05:55,GBP,7cc1eae9-79da-4151-98c5-6b34eae63e1a,online,London,restaurant,EC1A1BB,False,25.49,GBP,GBR,Go Puff,,25.49,4e655323-cf25-40ac-8fd5-fd40c57db97c,127,5411,,Go Puff,69888
eee26043-ada3-4e79-8395-5fac617fdee8,settled,2025-03-23 14:10:30,EUR,ed77bfd9-9aad-408c-a7b7-0625a32902c0,online,London,restaurant,EC1A1BB,False,87.46,EUR,GBR,THE FRIVE,1.02,87.46,f770b398-a7bc-41b1-b621-dd2e850205bb,437,5811,GOOGLE_PAY,THE FRIVE,62387
05b58590-260f-4b21-baf9-23365197b13e,settled,2025-01-24 21:15:26,GBP,f7310c25-4517-427b-838b-6a2fe92afc40,contactless,London,restaurant,EC1A1BB,False,74.71,GBP,GBR,FRIVE LTD,,74.71,37e2cb0e-01f6-45db-914c-6d8863a92600,374,5811,APPLE_PAY,FRIVE LTD,62491
4f52a9bb-a960-45c1-b4e8-d59be65d3e5a,settled,2025-07-24 16:42:30,GBP,9c78ff63-2887-4cd8-8fcd-71f76b0877cd,contactless,London,restaurant,EC1A1BB,False,27.48,GBP,GBR,Honest Burgers,,27.48,82819130-a6a0-4816-9f0d-8c5f37829f3d,137,5811,,Honest Burgers,94174
4932df1b-1cb8-4cdb-a843-340cd5c69a54,settled,2025-08-07 06:43:19,GBP,8d9c4e94-6184-42f5-8406-607f3d72f4e8,online,London,restaurant,EC1A1BB,False,60.62,GBP,GBR,Gymkhana London,,60.62,0ef72607-b006-4d79-a40c-04df2aded4d7,303,5811,GOOGLE_PAY,Gymkhana London,81862
f418dc3a-e0c9-4b0e-8235-b2f6d4572361,settled,2025-09-10 06:46:51,GBP,4ea959b4-e5d9-499c-8a26-ed353b4fce86,chip_and_pin,London,restaurant,EC1A1BB,True,31.52,GBP,GBR,Padella Borough,,31.52,0c796ddd-8cd1-4192-a4ad-fd023d51f23c,158,5811,GOOGLE_PAY,Padella Borough,73120
a6450fd5-3eed-402c-b835-62186ea1e0f9,settled,2025-01-02 01:07:10,GBP,93c60237-c380-4afc-ac83-fecd2b0d3d33,chip_and_pin,London,restaurant,EC1A1BB,True,59.77,GBP,GBR,Padella Borough,,59.77,7831baba-3a1e-43e5-8fe8-f6091ae067c8,299,5811,,Padella Borough,96411
